id,player_id,game_date,amount,currency,provider_id,game_id
3482,685,2023-01-15,353.92,GBP,10,39
3483,110,2023-10-05,284.89,USD,7,27
3484,193,2023-03-26,202.6,RUB,7,13
3485,977,2023-05-23,479.31,RUB,5,14
3486,390,2023-05-10,26.69,USD,4,31
3487,969,2023-05-01,118.55,USD,1,4
3488,191,2023-12-18,91.9,RUB,10,18
3489,578,2023-07-13,401.0,USD,9,36
3490,745,2023-10-17,317.76,EUR,4,31
3491,619,2023-04-16,177.31,RUB,10,28
3492,926,2023-08-27,467.97,GBP,9,22
3493,389,2023-11-03,465.75,RUB,7,41
3494,317,2023-08-30,451.92,EUR,8,37
3495,714,2023-01-21,178.73,USD,4,14
3496,106,2023-01-21,377.9,USD,7,47
3497,412,2023-11-29,125.97,EUR,3,6
3498,469,2023-07-15,161.06,RUB,2,1
3499,978,2023-10-29,155.72,GBP,8,28
3500,592,2023-08-16,82.9,USD,1,39
3501,28,2023-05-18,49.91,EUR,8,8
3502,41,2023-02-25,433.38,EUR,9,4
3503,508,2023-07-21,366.79,RUB,1,34
3504,928,2023-06-25,444.93,USD,5,49
3505,644,2023-09-23,120.11,GBP,4,48
3506,165,2023-08-29,434.84,USD,6,17
3507,76,2023-06-23,279.79,RUB,6,14
3508,146,2023-05-10,496.52,GBP,6,50
3509,540,2023-07-21,158.63,USD,4,26
3510,265,2023-08-19,446.51,GBP,7,28
3511,728,2023-07-15,261.15,GBP,8,11
3512,77,2024-01-07,484.65,EUR,10,35
3513,12,2023-03-13,350.21,USD,5,12
3514,925,2023-08-19,68.51,GBP,4,36
3515,502,2024-02-16,277.32,GBP,8,34
3516,688,2023-10-16,151.05,EUR,6,21
3517,23,2023-07-02,101.31,GBP,6,25
3518,131,2023-11-05,25.64,RUB,1,35
3519,328,2023-10-20,408.06,EUR,2,30
3520,9,2024-01-14,172.48,EUR,1,14
3521,146,2023-02-17,494.38,RUB,7,26
3522,531,2023-08-26,439.51,USD,5,19
3523,898,2023-07-17,352.88,RUB,7,50
3524,131,2023-11-01,193.04,USD,6,43
3525,963,2023-11-27,467.89,EUR,9,21
3526,302,2023-06-14,391.71,EUR,3,23
3527,160,2023-11-14,68.94,RUB,6,38
3528,784,2024-01-27,255.87,RUB,9,40
3529,145,2023-08-13,52.96,RUB,5,49
3530,422,2023-11-26,390.85,USD,7,25
3531,718,2023-01-26,247.12,RUB,8,24
3532,705,2023-07-09,406.49,RUB,7,30
3533,863,2024-02-13,381.15,USD,8,19
3534,253,2023-08-28,328.54,USD,7,37
3535,529,2023-01-19,141.9,USD,5,45
3536,29,2023-09-28,153.13,EUR,9,43
3537,822,2024-01-07,481.51,RUB,8,7
3538,356,2023-01-25,263.78,USD,2,40
3539,305,2023-02-12,93.29,USD,2,14
3540,224,2024-02-27,439.4,USD,1,1
3541,467,2024-01-20,372.94,USD,6,9
3542,990,2023-11-09,382.48,USD,8,23
3543,480,2023-12-29,108.26,EUR,4,39
3544,567,2023-02-06,336.77,RUB,6,48
3545,198,2023-06-26,433.68,GBP,2,21
3546,910,2023-08-10,17.38,USD,8,24
3547,434,2023-08-18,16.86,USD,5,33
3548,145,2023-03-07,408.14,RUB,1,50
3549,237,2023-03-26,326.32,USD,10,29
3550,488,2023-04-24,315.71,USD,4,15
3551,1,2024-02-22,213.22,USD,9,33
3552,129,2023-03-30,376.86,USD,10,19
3553,439,2023-12-26,49.98,GBP,10,48
3554,808,2023-12-29,54.3,GBP,4,48
3555,75,2024-01-15,38.86,GBP,7,8
3556,360,2023-05-06,47.2,RUB,5,29
3557,76,2023-01-16,341.06,USD,6,31
3558,162,2023-12-18,92.92,RUB,1,10
3559,158,2023-01-03,129.67,RUB,4,6
3560,286,2023-01-14,34.61,GBP,2,7
3561,190,2023-10-04,22.66,RUB,1,24
3562,791,2023-12-16,488.88,USD,10,33
3563,738,2023-09-05,423.99,GBP,5,21
3564,278,2024-01-23,274.12,EUR,6,8
3565,361,2024-02-28,309.75,GBP,5,34
3566,180,2024-02-24,226.79,EUR,9,15
3567,344,2023-12-10,409.09,GBP,5,7
3568,532,2023-06-11,371.88,GBP,8,38
3569,12,2023-02-20,487.9,RUB,6,2
3570,897,2024-02-21,355.67,GBP,9,19
3571,246,2023-02-25,413.03,EUR,8,13
3572,376,2023-07-15,92.94,GBP,8,47
3573,155,2023-03-29,152.0,RUB,8,44
3574,666,2024-01-08,24.3,EUR,3,25
3575,372,2023-06-27,164.05,EUR,2,27
3576,699,2023-03-18,297.77,RUB,10,9
3577,884,2023-11-27,156.83,RUB,8,17
3578,820,2023-07-19,289.13,RUB,10,40
3579,358,2023-12-02,283.68,RUB,4,38
3580,414,2023-11-10,173.92,USD,9,15
3581,516,2023-12-26,416.18,USD,2,27
3582,687,2023-01-18,57.02,GBP,7,42
3583,858,2024-02-26,128.74,EUR,1,4
3584,696,2023-01-15,213.32,EUR,10,29
3585,972,2023-03-18,152.0,GBP,8,38
3586,308,2023-10-12,211.28,RUB,5,10
3587,964,2023-12-27,203.28,GBP,7,15
3588,879,2024-01-13,292.64,GBP,6,1
3589,267,2023-11-28,39.85,EUR,4,17
3590,974,2023-08-30,245.49,RUB,1,40
3591,781,2023-11-04,146.91,EUR,2,33
3592,198,2023-08-04,147.49,RUB,4,26
3593,884,2023-06-06,212.99,USD,4,35
3594,369,2023-05-26,329.45,USD,8,27
3595,342,2023-04-08,14.15,RUB,10,50
3596,108,2023-12-30,393.7,GBP,3,48
3597,468,2023-06-30,488.88,GBP,2,38
3598,603,2023-07-16,181.25,USD,5,45
3599,987,2023-01-10,219.8,RUB,5,5
3600,961,2023-12-21,143.93,EUR,1,26
3601,856,2023-08-20,65.73,GBP,3,21
3602,659,2023-08-14,42.9,GBP,8,50
3603,780,2023-04-16,213.82,EUR,5,48
3604,116,2023-04-18,125.68,RUB,1,47
3605,24,2023-07-19,473.57,GBP,10,37
3606,253,2023-04-08,349.26,EUR,1,44
3607,981,2023-02-12,491.29,EUR,7,22
3608,383,2023-06-30,313.6,EUR,5,42
3609,342,2024-02-16,418.42,USD,5,26
3610,882,2024-01-02,328.95,GBP,7,31
3611,117,2023-06-21,110.37,USD,6,20
3612,868,2023-05-05,122.31,RUB,2,26
3613,233,2023-04-21,490.23,GBP,8,44
3614,403,2024-02-15,132.35,EUR,2,2
3615,977,2023-06-26,78.1,RUB,6,1
3616,294,2023-08-29,444.85,USD,6,17
3617,548,2024-02-11,266.17,RUB,3,28
3618,925,2023-08-24,277.7,EUR,8,10
3619,578,2023-12-23,106.2,RUB,5,34
3620,976,2023-10-03,464.33,GBP,4,50
3621,176,2023-03-15,86.47,EUR,2,32
3622,14,2023-01-09,48.8,USD,8,7
3623,45,2024-01-25,381.81,RUB,10,7
3624,899,2023-02-13,419.57,EUR,1,3
3625,317,2023-08-16,90.06,RUB,6,50
3626,791,2023-07-23,118.46,USD,6,34
3627,592,2023-09-16,63.09,USD,10,34
3628,929,2023-09-19,499.25,USD,2,50
3629,715,2023-10-16,329.91,GBP,5,3
3630,369,2023-11-10,116.36,EUR,3,9
3631,752,2023-08-18,445.35,RUB,6,29
3632,955,2023-02-14,272.02,EUR,6,2
3633,363,2023-01-20,222.74,USD,4,4
3634,26,2023-11-04,310.87,GBP,5,30
3635,295,2023-01-13,168.04,RUB,2,37
3636,225,2024-02-17,394.41,EUR,4,16
3637,991,2024-02-12,228.59,GBP,6,35
3638,772,2023-09-08,358.87,GBP,10,25
3639,303,2023-06-13,196.99,USD,4,15
3640,968,2024-01-14,412.21,GBP,6,21
3641,923,2023-10-13,5.9,GBP,2,25
3642,260,2024-01-21,253.22,GBP,3,43
3643,69,2023-04-05,215.08,RUB,6,38
3644,177,2023-08-20,495.19,RUB,10,34
3645,282,2023-07-20,38.01,GBP,5,9
3646,422,2023-10-11,17.96,RUB,6,41
3647,850,2023-07-18,428.87,EUR,2,46
3648,132,2023-04-22,54.62,USD,3,46
3649,820,2024-02-15,32.18,GBP,9,42
3650,779,2023-12-20,232.59,GBP,2,44
3651,248,2023-12-19,285.97,EUR,4,24
3652,595,2023-03-03,242.77,GBP,9,40
3653,845,2023-04-02,287.8,USD,10,27
3654,119,2023-02-07,312.11,GBP,6,38
3655,668,2023-11-05,106.79,USD,6,15
3656,976,2023-03-20,380.44,GBP,6,11
3657,365,2023-03-08,96.6,EUR,5,22
3658,611,2023-07-06,254.18,USD,10,18
3659,37,2023-01-23,173.52,USD,5,49
3660,493,2023-05-03,294.53,EUR,3,38
3661,707,2023-05-05,29.53,EUR,5,11
3662,539,2023-09-23,98.26,EUR,5,5
3663,62,2023-09-29,118.72,RUB,7,2
3664,49,2023-08-01,19.32,RUB,4,25
3665,487,2024-01-22,282.87,EUR,4,27
3666,174,2023-01-06,244.11,EUR,5,38
3667,29,2024-01-03,56.17,RUB,2,12
3668,104,2023-08-13,73.84,RUB,9,35
3669,999,2023-05-06,241.71,RUB,6,15
3670,701,2023-04-26,22.53,RUB,9,39
3671,453,2024-01-03,64.28,GBP,5,34
3672,394,2023-07-20,460.05,USD,6,30
3673,588,2023-04-02,412.2,GBP,10,36
3674,829,2023-12-13,210.48,RUB,8,33
3675,922,2023-06-09,157.82,GBP,9,27
3676,124,2023-07-06,472.92,GBP,5,45
3677,229,2024-01-07,361.96,GBP,5,4
3678,241,2024-02-19,31.81,USD,9,43
3679,848,2023-05-25,417.78,USD,3,41
3680,248,2023-02-02,170.05,GBP,1,49
3681,7,2023-03-03,400.05,USD,3,10
3682,3,2023-06-27,437.52,RUB,3,1
3683,730,2023-02-06,494.48,RUB,5,40
3684,230,2023-06-04,447.94,RUB,7,33
3685,114,2023-07-13,186.93,USD,10,10
3686,965,2024-01-26,439.72,EUR,1,34
3687,20,2023-06-13,22.26,GBP,2,42
3688,336,2024-01-26,462.73,EUR,9,11
3689,591,2023-09-26,241.05,RUB,6,44
3690,517,2023-05-30,212.52,EUR,6,5
3691,613,2023-10-22,155.17,USD,9,36
3692,162,2023-06-19,400.46,USD,7,13
3693,443,2023-03-07,140.37,USD,8,34
3694,605,2024-01-22,483.12,EUR,3,23
3695,748,2023-09-09,55.37,GBP,6,14
3696,591,2023-06-09,140.3,RUB,7,31
3697,481,2023-01-24,359.82,EUR,3,27
3698,560,2023-09-04,352.96,RUB,3,35
3699,841,2023-11-28,42.87,EUR,4,15
3700,449,2023-04-08,293.35,EUR,9,41
3701,244,2023-11-19,6.43,EUR,10,1
3702,264,2023-08-21,387.5,GBP,3,40
3703,549,2023-05-29,2.84,EUR,10,20
3704,659,2023-10-18,110.34,EUR,7,23
3705,751,2023-05-16,476.54,EUR,4,7
3706,500,2024-01-15,377.95,USD,9,17
3707,637,2024-02-29,41.14,USD,9,35
3708,28,2023-12-08,437.55,RUB,10,25
3709,752,2023-03-03,226.29,USD,8,4
3710,813,2023-05-28,28.2,RUB,6,24
3711,704,2023-05-05,492.89,GBP,1,12
3712,796,2023-08-02,280.09,RUB,10,48
3713,389,2023-12-02,154.02,RUB,1,32
3714,77,2023-08-20,320.05,EUR,1,42
3715,184,2023-09-03,263.66,GBP,5,33
3716,723,2023-02-20,486.56,RUB,2,32
3717,434,2023-08-25,489.39,GBP,7,26
3718,84,2023-10-10,83.12,EUR,9,23
3719,127,2023-01-02,55.59,RUB,4,17
3720,621,2023-08-01,22.54,EUR,3,22
3721,834,2023-02-17,265.07,EUR,3,47
3722,110,2023-07-31,285.33,USD,4,35
3723,497,2023-04-29,497.89,EUR,7,25
3724,25,2023-09-28,270.45,EUR,3,2
3725,705,2023-01-02,53.36,GBP,6,20
3726,75,2023-11-10,83.22,EUR,7,3
3727,146,2023-03-13,245.74,RUB,7,25
3728,586,2023-03-20,298.5,RUB,1,48
3729,821,2023-03-26,26.0,USD,7,5
3730,98,2023-11-06,306.42,GBP,10,39
3731,523,2023-11-13,3.71,USD,2,18
3732,357,2023-01-14,470.79,GBP,9,32
3733,932,2023-09-22,189.47,USD,4,14
3734,910,2023-09-15,127.49,RUB,2,31
3735,931,2023-03-22,241.55,RUB,4,17
3736,662,2023-04-26,136.92,USD,10,35
3737,978,2023-05-30,77.83,EUR,4,31
3738,319,2023-03-02,343.69,EUR,5,22
3739,523,2023-01-14,396.18,RUB,4,43
3740,395,2023-06-08,119.34,EUR,5,33
3741,364,2023-12-26,121.82,EUR,9,30
3742,180,2023-03-06,294.88,RUB,9,29
3743,464,2023-10-21,46.45,USD,2,22
3744,645,2023-06-06,195.14,USD,10,8
3745,611,2024-01-08,106.33,GBP,6,10
3746,213,2023-11-26,111.18,EUR,10,13
3747,233,2023-09-14,245.11,GBP,5,41
3748,451,2024-01-29,79.93,EUR,8,34
3749,923,2023-05-25,336.49,USD,7,6
3750,793,2023-05-10,152.05,GBP,8,43
3751,398,2024-01-23,65.39,EUR,9,32
3752,904,2023-08-04,322.94,GBP,3,45
3753,908,2023-02-11,330.08,RUB,8,32
3754,512,2024-02-12,238.89,RUB,5,22
3755,304,2023-07-03,175.94,EUR,1,36
3756,792,2023-01-15,459.78,USD,1,41
3757,15,2024-02-09,31.16,RUB,7,29
3758,692,2023-01-23,303.15,EUR,5,11
3759,495,2023-04-09,110.57,RUB,10,5
3760,550,2023-03-09,213.13,RUB,7,34
3761,744,2023-07-19,153.1,RUB,5,39
3762,348,2023-04-25,238.89,GBP,3,3
3763,791,2023-08-22,209.05,EUR,8,23
3764,937,2023-12-10,140.58,EUR,7,36
3765,340,2024-01-17,368.4,EUR,7,24
3766,983,2023-09-30,222.66,USD,6,5
3767,156,2023-12-16,376.95,USD,10,15
3768,364,2023-03-03,167.5,RUB,1,12
3769,745,2023-09-18,88.85,USD,8,48
3770,749,2023-12-31,128.67,RUB,3,15
3771,634,2023-06-11,426.93,RUB,7,47
3772,821,2023-02-01,465.46,GBP,1,9
3773,370,2023-04-03,317.7,GBP,2,44
3774,622,2023-01-24,50.23,RUB,3,36
3775,572,2023-03-03,361.41,USD,6,12
3776,706,2023-05-04,370.75,USD,10,35
3777,508,2023-10-10,79.3,USD,8,3
3778,603,2023-05-12,227.92,USD,10,48
3779,574,2023-11-18,5.44,EUR,6,29
3780,767,2023-11-21,239.16,EUR,1,37
3781,164,2023-06-30,292.55,EUR,8,4
3782,983,2023-11-06,35.01,GBP,8,43
3783,165,2024-02-01,99.71,RUB,3,1
3784,820,2023-12-23,64.87,RUB,4,11
3785,226,2023-06-26,191.61,USD,8,29
3786,218,2023-02-22,71.25,EUR,9,23
3787,558,2023-12-03,233.82,GBP,2,8
3788,867,2023-07-27,414.3,USD,10,34
3789,436,2023-04-17,398.08,GBP,3,27
3790,9,2023-02-13,348.34,RUB,3,49
3791,580,2023-04-24,443.02,GBP,5,26
3792,632,2023-11-19,183.45,USD,10,18
3793,315,2023-03-24,453.01,EUR,3,4
3794,309,2023-08-16,371.88,GBP,6,1
3795,601,2023-07-11,12.16,RUB,2,49
3796,30,2023-12-17,428.24,USD,4,14
3797,635,2024-01-01,8.03,EUR,6,40
3798,633,2023-10-24,33.0,USD,10,35
3799,604,2023-07-09,429.49,USD,1,21
3800,534,2023-05-22,317.49,RUB,6,9
3801,140,2023-01-17,401.77,EUR,7,33
3802,845,2023-07-28,443.29,RUB,9,16
3803,381,2023-07-19,300.01,USD,4,19
3804,464,2023-10-04,177.67,EUR,8,29
3805,699,2023-04-30,8.56,RUB,2,16
3806,519,2023-09-14,299.92,EUR,1,4
3807,771,2023-11-07,360.5,USD,7,7
3808,850,2023-10-29,376.56,USD,5,7
3809,928,2023-10-26,72.84,USD,3,9
3810,372,2023-05-08,238.33,EUR,8,9
3811,918,2023-07-06,253.6,RUB,3,19
3812,421,2024-02-13,92.04,RUB,8,42
3813,357,2023-12-21,106.89,USD,8,19
3814,534,2023-05-10,219.5,USD,1,12
3815,943,2023-09-19,227.56,RUB,6,32
3816,814,2024-01-30,76.06,USD,6,24
3817,605,2024-01-12,214.81,RUB,7,37
3818,80,2023-08-21,167.8,EUR,4,49
3819,192,2023-10-07,12.75,USD,9,37
3820,579,2023-06-24,281.77,EUR,6,21
3821,254,2024-01-10,334.01,GBP,9,42
3822,864,2023-02-16,379.5,USD,5,32
3823,832,2024-02-06,419.58,RUB,5,32
3824,441,2023-01-04,284.05,USD,10,11
3825,921,2023-06-19,151.2,USD,2,35
3826,646,2024-01-07,258.87,GBP,3,16
3827,216,2023-02-05,252.3,GBP,6,39
3828,971,2023-12-29,16.95,EUR,7,45
3829,517,2023-05-02,4.92,EUR,8,6
3830,418,2023-03-03,458.74,GBP,6,34
3831,713,2023-10-07,412.78,EUR,9,49
3832,505,2024-02-26,280.17,RUB,2,4
3833,443,2023-02-25,102.72,EUR,2,39
3834,672,2023-06-10,228.08,GBP,4,12
3835,204,2024-01-04,483.15,EUR,1,11
3836,703,2023-09-14,483.98,EUR,4,39
3837,189,2023-03-26,440.73,RUB,9,35
3838,531,2023-02-24,208.39,GBP,1,24
3839,725,2023-06-25,361.66,GBP,1,34
3840,565,2024-02-04,308.13,EUR,5,31
3841,893,2023-08-31,114.05,EUR,6,17
3842,927,2023-12-13,189.58,EUR,2,46
3843,386,2023-05-08,373.87,EUR,1,42
3844,62,2023-12-13,59.29,RUB,7,32
3845,900,2023-05-04,355.51,RUB,1,41
3846,83,2023-11-12,262.53,USD,1,2
3847,573,2023-11-21,235.08,RUB,8,10
3848,226,2024-01-29,431.6,GBP,3,32
3849,727,2023-07-27,398.53,USD,4,31
3850,853,2023-03-28,474.32,USD,9,6
3851,281,2023-11-08,21.37,GBP,10,15
3852,931,2023-04-07,167.07,EUR,9,2
3853,90,2023-08-31,58.94,RUB,8,28
3854,577,2023-09-15,13.74,EUR,10,19
3855,922,2023-09-08,285.12,RUB,2,6
3856,928,2023-02-26,77.37,USD,4,5
3857,678,2023-04-21,258.31,GBP,4,49
3858,772,2023-08-24,276.37,GBP,3,25
3859,864,2023-06-07,453.49,EUR,10,18
3860,625,2023-07-20,361.76,RUB,7,10
3861,560,2023-09-16,81.63,GBP,8,9
3862,275,2023-07-13,304.41,EUR,1,14
3863,845,2023-10-13,40.29,EUR,9,1
3864,660,2023-09-03,118.21,RUB,5,43
3865,566,2023-04-26,355.31,EUR,5,39
3866,572,2023-06-06,133.07,USD,2,7
3867,777,2023-01-19,11.16,RUB,3,34
3868,567,2023-07-04,420.31,USD,5,45
3869,48,2023-08-23,195.62,EUR,8,5
3870,984,2023-08-31,436.14,EUR,1,14
3871,991,2024-02-12,317.39,USD,6,20
3872,238,2023-07-12,400.25,USD,5,14
3873,714,2024-02-02,428.59,GBP,10,33
3874,927,2023-03-22,47.83,GBP,4,5
3875,302,2023-03-25,410.53,USD,2,11
3876,101,2024-02-29,173.67,EUR,1,22
3877,104,2023-03-13,159.49,RUB,1,20
3878,802,2023-04-10,317.21,RUB,2,25
3879,491,2023-10-19,369.65,RUB,5,43
3880,157,2023-03-05,407.08,GBP,6,25
3881,810,2023-12-23,285.11,EUR,10,42
3882,8,2023-03-22,89.56,EUR,5,30
3883,613,2023-12-12,34.7,USD,7,39
3884,18,2023-10-18,360.12,USD,9,27
3885,517,2023-06-05,31.0,RUB,6,1
3886,528,2023-04-22,330.28,RUB,6,50
3887,709,2023-12-06,441.28,GBP,1,29
3888,566,2023-09-21,347.51,USD,8,22
3889,958,2024-01-07,480.82,RUB,7,4
3890,794,2023-06-21,215.54,USD,8,11
3891,179,2023-02-01,376.4,GBP,1,32
3892,757,2023-09-14,235.15,RUB,8,39
3893,866,2024-01-13,277.55,EUR,7,4
3894,702,2023-10-11,81.34,USD,8,7
3895,399,2023-02-04,169.86,RUB,4,8
3896,401,2023-05-25,215.27,EUR,7,20
3897,935,2023-03-24,173.74,EUR,8,31
3898,968,2023-01-02,247.35,GBP,2,1
3899,158,2023-09-30,299.87,USD,10,41
3900,745,2023-02-05,334.07,RUB,1,25
3901,773,2023-10-16,465.78,USD,8,11
3902,285,2023-11-26,358.56,GBP,8,10
3903,997,2024-01-16,411.93,USD,6,16
3904,461,2023-07-19,30.55,RUB,4,1
3905,394,2023-03-06,281.87,GBP,6,20
3906,179,2023-07-07,294.77,USD,10,31
3907,99,2023-04-28,319.05,GBP,7,15
3908,550,2023-04-15,148.24,USD,5,31
3909,131,2023-05-07,135.74,USD,9,1
3910,130,2023-12-05,187.93,USD,2,3
3911,780,2023-03-31,319.65,RUB,2,27
3912,624,2024-02-29,8.05,USD,6,20
3913,849,2023-05-13,493.2,USD,6,22
3914,897,2023-11-14,49.84,USD,5,14
3915,353,2023-01-11,470.31,GBP,7,6
3916,105,2023-01-16,278.74,RUB,3,11
3917,850,2024-01-23,450.4,GBP,4,26
3918,473,2024-01-19,434.02,EUR,6,26
3919,164,2023-03-09,25.93,EUR,10,35
3920,275,2024-01-21,280.6,RUB,6,20
3921,874,2023-02-09,452.17,EUR,9,17
3922,252,2023-01-29,328.47,EUR,3,39
3923,419,2024-01-03,371.38,GBP,3,13
3924,994,2024-02-01,124.98,GBP,2,3
3925,603,2023-12-09,230.23,GBP,4,39
3926,93,2023-02-14,120.24,GBP,6,30
3927,271,2023-05-11,104.86,EUR,3,15
3928,652,2023-04-15,287.87,GBP,7,26
3929,347,2023-10-24,461.03,EUR,10,33
3930,452,2023-11-01,60.03,USD,1,16
3931,427,2024-02-05,411.81,RUB,9,47
3932,935,2023-03-18,187.63,EUR,3,2
3933,438,2023-12-29,121.63,EUR,2,21
3934,17,2023-10-05,350.14,GBP,7,4
3935,243,2024-01-24,96.98,USD,10,23
3936,874,2023-10-31,199.11,GBP,4,12
3937,657,2024-02-28,90.33,USD,6,27
3938,511,2023-05-03,204.27,RUB,8,5
3939,395,2023-03-13,427.12,RUB,8,49
3940,511,2024-01-05,286.4,GBP,10,24
3941,772,2023-05-30,186.76,USD,6,48
3942,151,2023-07-30,58.68,RUB,2,21
3943,63,2023-03-18,69.3,USD,8,41
3944,276,2023-12-12,314.92,EUR,4,12
3945,115,2024-01-20,286.62,EUR,6,49
3946,21,2023-09-03,426.32,RUB,1,30
3947,633,2023-08-20,407.19,GBP,2,4
3948,232,2023-07-03,480.81,EUR,2,28
3949,190,2023-04-22,262.61,EUR,1,21
3950,276,2023-04-26,140.72,EUR,4,24
3951,500,2024-01-05,344.08,GBP,2,14
3952,1000,2023-01-12,32.26,EUR,8,27
3953,106,2024-02-04,6.33,GBP,7,15
3954,513,2023-11-09,68.48,USD,9,19
3955,59,2023-03-21,54.65,RUB,10,5
3956,832,2023-09-06,390.65,GBP,7,15
3957,433,2024-02-03,496.45,EUR,6,50
3958,930,2023-09-08,329.36,USD,3,25
3959,259,2023-01-23,243.17,EUR,2,32
3960,597,2023-01-06,445.13,USD,6,29
3961,905,2023-01-14,474.65,GBP,1,41
3962,695,2023-01-13,176.71,RUB,1,22
3963,916,2023-12-08,433.63,GBP,10,7
3964,618,2023-11-10,286.43,RUB,7,22
3965,521,2023-05-24,56.43,USD,9,34
3966,132,2023-06-28,22.14,RUB,10,6
3967,964,2024-02-02,168.36,RUB,10,37
3968,421,2023-11-06,222.43,USD,4,41
3969,746,2023-11-04,86.38,USD,6,10
3970,913,2023-12-24,136.15,USD,9,25
3971,125,2024-02-29,463.82,GBP,9,43
3972,601,2023-11-29,345.52,RUB,9,11
3973,771,2023-06-12,122.29,EUR,8,31
3974,869,2023-11-23,415.17,RUB,5,38
3975,505,2023-03-10,93.9,RUB,1,6
3976,128,2024-02-14,453.41,USD,2,17
3977,782,2023-09-05,125.33,USD,1,46
3978,328,2023-11-11,281.2,GBP,7,6
3979,701,2023-08-17,95.68,RUB,10,25
3980,525,2024-01-07,65.56,EUR,8,17
3981,858,2023-03-31,222.78,USD,7,18
3982,892,2023-10-06,359.59,EUR,6,9
3983,251,2023-09-29,55.79,EUR,7,41
3984,845,2023-05-06,69.45,RUB,3,24
3985,785,2023-04-25,130.94,GBP,4,28
3986,237,2023-07-05,340.19,GBP,3,17
3987,51,2023-06-15,166.93,EUR,5,23
3988,160,2024-01-23,129.58,RUB,10,26
3989,221,2023-11-09,220.61,EUR,5,44
3990,225,2023-09-30,19.68,GBP,4,1
3991,212,2023-10-01,234.33,EUR,10,1
3992,615,2023-04-02,235.16,USD,9,22
3993,283,2024-01-16,483.14,EUR,9,13
3994,834,2023-09-28,403.95,RUB,3,27
3995,433,2023-05-17,251.23,GBP,2,29
3996,724,2023-08-14,346.48,GBP,6,25
3997,428,2024-01-25,249.19,GBP,10,13
3998,521,2024-01-17,411.27,EUR,3,24
3999,678,2023-04-24,36.01,GBP,6,46
4000,704,2023-06-26,381.53,RUB,4,25
4001,319,2023-06-27,200.28,GBP,10,6
4002,100,2023-07-31,424.61,RUB,7,36
4003,533,2023-11-28,207.55,RUB,10,12
4004,724,2023-10-01,152.26,EUR,2,50
4005,268,2023-03-07,62.49,GBP,8,40
4006,441,2023-12-24,469.1,USD,1,26
4007,874,2023-05-15,310.31,EUR,5,45
4008,707,2023-09-12,386.47,USD,9,32
4009,212,2023-09-02,497.35,GBP,5,4
4010,782,2024-01-28,46.38,RUB,4,24
4011,281,2023-06-05,410.75,EUR,8,4
4012,442,2023-01-04,13.58,USD,3,47
4013,443,2023-05-01,283.02,EUR,8,23
4014,455,2023-03-06,171.18,EUR,4,7
4015,274,2023-05-05,59.34,EUR,10,1
4016,229,2023-09-22,329.54,EUR,7,45
4017,15,2023-12-22,377.11,GBP,10,37
4018,306,2023-10-20,332.83,EUR,3,37
4019,767,2023-04-13,174.63,USD,8,40
4020,480,2024-02-05,46.47,EUR,9,36
4021,744,2023-04-15,316.75,EUR,9,33
4022,690,2024-01-08,164.16,USD,5,42
4023,701,2023-03-08,318.28,GBP,1,1
4024,98,2023-09-16,378.22,RUB,9,13
4025,592,2023-12-19,466.96,USD,1,2
4026,139,2023-01-04,185.61,USD,10,18
4027,659,2023-11-09,286.88,GBP,2,15
4028,203,2023-09-17,79.17,USD,8,25
4029,276,2023-10-30,167.34,EUR,6,4
4030,279,2023-05-15,255.13,RUB,8,50
4031,30,2023-01-15,324.2,USD,5,15
4032,213,2024-01-18,422.38,GBP,2,40
4033,620,2023-05-31,13.99,EUR,4,15
4034,965,2023-10-03,298.21,EUR,3,45
4035,918,2023-02-21,334.97,USD,9,16
4036,651,2023-09-17,227.25,EUR,3,16
4037,792,2023-08-10,131.45,USD,5,44
4038,640,2023-05-06,173.85,GBP,6,22
4039,818,2023-09-30,292.23,USD,10,21
4040,316,2023-05-02,274.88,RUB,3,43
4041,95,2023-03-16,420.42,GBP,1,24
4042,422,2023-08-12,32.64,RUB,9,25
4043,713,2023-05-13,169.47,RUB,9,21
4044,578,2023-08-06,358.33,RUB,6,46
4045,8,2023-09-13,491.29,EUR,9,2
4046,642,2023-01-08,425.98,USD,2,15
4047,166,2023-09-30,177.46,EUR,10,13
4048,788,2023-10-06,471.54,RUB,9,33
4049,674,2024-02-03,150.26,USD,8,12
4050,566,2023-04-18,7.06,USD,8,16
4051,710,2023-04-04,145.58,EUR,9,48
4052,566,2024-02-28,464.3,USD,10,17
4053,376,2023-02-06,343.02,GBP,4,25
4054,983,2023-03-22,448.66,RUB,3,11
4055,446,2023-02-18,439.86,RUB,7,43
4056,353,2023-12-11,466.55,USD,3,18
4057,435,2023-09-24,163.82,EUR,5,35
4058,696,2023-07-13,253.81,USD,10,29
4059,358,2023-05-28,375.0,EUR,1,25
4060,946,2023-08-05,319.31,GBP,9,47
4061,251,2023-03-24,436.9,GBP,9,11
4062,860,2023-12-13,180.48,GBP,8,15
4063,725,2023-12-22,423.02,RUB,6,48
4064,188,2023-09-14,186.78,RUB,2,34
4065,614,2023-02-05,90.39,RUB,6,24
4066,203,2023-04-28,19.58,GBP,6,33
4067,661,2023-12-21,162.91,EUR,9,9
4068,750,2023-07-05,176.25,GBP,5,12
4069,424,2024-02-20,388.55,RUB,7,21
