id,player_id,deposit_date,provider_id,amount,currency
1330,808,2023-06-27,8,417.98,RUB
1331,987,2023-09-21,4,589.9,USD
1332,833,2024-01-20,5,100.81,RUB
1333,234,2023-05-12,2,714.51,GBP
1334,425,2024-02-27,2,721.32,USD
1335,559,2023-05-28,6,648.03,USD
1336,20,2023-11-22,7,275.11,GBP
1337,987,2024-01-26,1,932.51,RUB
1338,634,2024-02-20,1,859.93,USD
1339,398,2023-05-23,6,518.44,GBP
1340,252,2023-08-30,3,304.49,GBP
1341,683,2023-10-28,5,452.79,EUR
1342,451,2023-12-26,6,768.43,GBP
1343,358,2023-02-24,6,316.99,USD
1344,155,2023-03-31,6,101.34,USD
1345,640,2023-07-13,10,40.41,RUB
1346,137,2023-01-01,4,179.68,GBP
1347,955,2023-03-18,5,139.29,EUR
1348,651,2023-10-18,3,515.62,GBP
1349,886,2023-06-12,3,473.39,GBP
1350,256,2024-01-24,3,655.59,RUB
1351,406,2023-01-18,2,496.52,GBP
1352,907,2023-11-09,4,34.98,GBP
1353,339,2023-10-25,3,742.03,RUB
1354,682,2023-07-21,9,668.14,EUR
1355,600,2023-06-30,8,653.52,USD
1356,130,2023-08-28,4,567.73,RUB
1357,6,2023-11-09,5,288.41,USD
1358,858,2023-01-31,3,806.74,EUR
1359,788,2023-04-23,1,811.13,EUR
1360,687,2023-01-18,8,524.75,GBP
1361,823,2024-01-30,1,819.73,GBP
1362,613,2024-02-08,8,146.21,RUB
1363,872,2023-11-16,4,947.11,EUR
1364,643,2023-11-11,1,804.01,GBP
1365,599,2023-06-28,5,789.5,EUR
1366,628,2023-02-03,6,102.32,RUB
1367,307,2023-10-11,6,244.43,RUB
1368,52,2023-01-15,10,21.49,EUR
1369,222,2023-12-08,1,416.65,EUR
1370,433,2023-10-08,9,934.98,GBP
1371,135,2024-02-21,7,501.21,RUB
1372,152,2023-04-14,5,736.38,EUR
1373,681,2023-11-12,2,678.36,GBP
1374,911,2023-05-01,3,942.81,USD
1375,461,2024-02-05,9,990.44,EUR
1376,852,2023-08-09,9,642.05,RUB
1377,897,2023-05-28,6,650.27,EUR
1378,213,2023-08-19,8,561.22,RUB
1379,512,2024-01-05,10,10.19,RUB
1380,604,2024-01-11,2,573.99,USD
1381,61,2023-12-20,1,834.59,USD
1382,564,2023-06-21,3,554.05,EUR
1383,63,2023-08-23,5,701.4,USD
1384,822,2023-06-01,6,205.25,RUB
1385,507,2023-03-10,4,46.25,RUB
1386,711,2023-10-06,8,750.46,RUB
1387,148,2024-02-28,9,721.65,RUB
1388,870,2023-08-27,8,744.54,RUB
1389,227,2023-08-11,3,410.6,GBP
1390,229,2023-06-04,10,982.78,EUR
1391,462,2024-01-19,1,122.02,GBP
1392,560,2023-11-08,10,955.08,RUB
1393,786,2023-05-05,9,843.48,GBP
1394,137,2023-11-15,2,757.59,USD
1395,433,2024-01-11,3,495.05,GBP
1396,13,2023-01-04,8,258.35,EUR
1397,370,2023-12-25,9,255.94,USD
1398,491,2023-02-13,4,387.1,GBP
1399,641,2024-01-02,4,490.07,USD
1400,306,2023-09-23,10,521.17,USD
1401,794,2023-07-21,7,524.9,RUB
1402,459,2024-01-18,9,928.34,EUR
1403,994,2023-07-24,10,453.46,USD
1404,623,2023-02-04,2,120.13,RUB
1405,306,2023-05-02,1,85.1,EUR
1406,29,2023-10-31,2,911.42,GBP
1407,857,2023-03-26,7,740.36,USD
1408,853,2023-05-14,8,248.11,GBP
1409,88,2023-02-13,5,992.94,GBP
1410,21,2023-10-25,4,21.41,GBP
1411,235,2023-11-29,5,271.87,RUB
1412,530,2023-01-06,6,115.41,GBP
1413,926,2023-05-03,5,646.11,RUB
1414,735,2023-09-26,7,340.35,EUR
1415,331,2024-02-23,7,927.19,EUR
1416,656,2024-02-08,6,977.88,RUB
1417,778,2023-11-10,2,856.62,EUR
1418,800,2023-02-22,6,988.43,USD
1419,932,2023-01-24,5,96.24,RUB
1420,308,2024-02-19,1,385.91,RUB
1421,718,2023-12-09,7,664.36,GBP
1422,910,2023-10-16,7,982.2,EUR
1423,526,2023-05-12,3,881.93,RUB
1424,965,2023-09-30,10,67.27,EUR
1425,386,2023-07-08,6,187.6,USD
1426,975,2023-11-04,2,61.13,USD
1427,545,2023-03-02,2,57.99,USD
1428,572,2023-07-23,4,872.69,GBP
1429,933,2023-12-01,4,788.48,GBP
1430,629,2023-08-26,10,963.94,GBP
1431,32,2023-01-09,2,573.94,RUB
1432,867,2023-03-19,2,127.87,GBP
1433,273,2023-01-10,9,131.68,EUR
1434,244,2023-08-10,6,418.17,RUB
1435,840,2024-01-10,6,593.86,USD
1436,291,2023-11-06,9,196.98,GBP
1437,311,2023-04-16,4,355.12,USD
1438,793,2024-01-16,2,229.44,USD
1439,628,2023-08-20,9,745.97,EUR
1440,312,2023-04-15,10,976.03,EUR
1441,310,2024-02-23,1,33.18,EUR
1442,711,2023-07-24,9,477.86,RUB
1443,411,2023-03-02,9,705.89,EUR
1444,69,2023-04-14,8,153.15,EUR
1445,608,2023-01-26,9,212.06,GBP
1446,708,2024-01-19,4,167.65,GBP
1447,485,2023-07-06,2,707.11,EUR
1448,569,2024-01-02,5,720.54,RUB
1449,761,2023-10-04,4,766.2,EUR
1450,531,2023-02-22,6,322.05,RUB
1451,211,2023-05-26,2,812.56,EUR
1452,487,2023-10-06,4,615.85,USD
1453,174,2023-08-31,9,507.6,GBP
1454,794,2023-09-17,6,164.18,EUR
1455,59,2023-06-23,2,23.85,RUB
1456,29,2023-07-11,3,215.3,GBP
1457,670,2023-02-24,1,986.86,GBP
1458,538,2023-12-18,9,993.55,RUB
1459,526,2023-11-17,10,143.34,GBP
1460,139,2023-01-26,8,111.65,EUR
1461,573,2023-01-26,6,581.68,RUB
1462,760,2024-01-26,9,105.61,EUR
1463,783,2023-02-19,7,739.23,USD
1464,553,2023-12-24,9,796.39,GBP
1465,138,2023-01-30,4,115.33,RUB
1466,864,2023-11-26,8,235.55,EUR
1467,943,2023-12-27,7,137.26,EUR
1468,397,2023-10-29,2,365.24,RUB
1469,606,2023-07-20,8,911.89,RUB
1470,988,2024-01-22,10,21.62,EUR
1471,117,2023-07-20,8,790.18,USD
1472,866,2023-02-27,6,405.38,EUR
1473,495,2023-03-17,9,398.37,EUR
1474,678,2024-02-18,1,642.55,RUB
1475,225,2023-05-10,6,611.5,GBP
1476,530,2024-02-12,7,280.29,RUB
1477,974,2023-12-25,1,383.87,USD
1478,519,2023-01-01,4,446.06,GBP
1479,20,2023-01-15,8,589.26,EUR
1480,643,2024-02-01,10,944.05,GBP
1481,608,2023-09-30,10,279.72,USD
1482,153,2023-02-22,4,311.67,USD
1483,81,2023-07-05,7,555.97,GBP
1484,525,2023-09-29,3,617.74,GBP
1485,284,2023-06-28,3,35.28,RUB
1486,480,2023-06-04,8,994.33,GBP
1487,570,2023-08-28,3,636.16,RUB
1488,108,2023-11-12,1,324.38,RUB
1489,800,2024-02-24,1,322.79,RUB
1490,761,2023-03-29,2,594.06,GBP
1491,707,2023-06-10,4,125.6,GBP
1492,122,2023-07-17,3,204.96,EUR
1493,538,2023-01-25,10,294.93,GBP
1494,772,2024-02-25,1,547.82,GBP
1495,542,2023-06-21,5,231.71,USD
1496,580,2023-05-27,4,942.96,RUB
1497,246,2023-03-20,8,226.24,RUB
1498,89,2023-09-26,6,672.88,GBP
1499,307,2023-03-08,10,143.93,RUB
1500,767,2023-10-19,8,97.18,RUB
1501,451,2023-04-14,5,985.98,GBP
1502,304,2023-12-29,6,912.0,RUB
1503,158,2023-08-17,1,26.26,RUB
1504,833,2024-01-12,9,362.93,USD
1505,304,2023-07-16,3,603.97,GBP
1506,14,2023-11-12,6,890.94,GBP
1507,722,2023-04-18,10,407.43,USD
1508,761,2023-03-30,6,224.68,RUB
1509,613,2023-01-14,3,40.86,EUR
1510,741,2023-08-01,7,468.67,USD
1511,502,2023-03-10,7,934.38,GBP
1512,566,2023-02-13,9,94.35,USD
1513,488,2023-11-28,10,263.44,GBP
1514,593,2023-08-27,6,587.43,USD
1515,832,2024-02-09,2,538.19,EUR
1516,626,2023-02-27,9,51.14,RUB
1517,433,2023-04-10,10,772.96,EUR
1518,43,2023-09-15,4,779.74,USD
1519,653,2024-01-26,1,959.83,USD
1520,386,2023-11-08,8,711.0,RUB
1521,862,2023-01-19,1,223.44,USD
1522,675,2023-07-19,7,715.62,EUR
1523,880,2023-08-03,3,440.49,USD
1524,649,2023-03-16,2,156.93,GBP
1525,832,2023-02-08,2,212.31,RUB
1526,70,2023-01-10,3,524.87,USD
1527,439,2023-06-14,7,994.96,EUR
1528,426,2023-09-18,10,696.58,RUB
1529,751,2023-08-01,8,392.7,EUR
1530,548,2024-01-01,9,559.08,GBP
1531,266,2023-01-06,5,476.79,USD
1532,372,2023-09-01,2,892.73,EUR
1533,611,2023-07-23,10,725.15,EUR
1534,750,2023-11-20,8,501.67,USD
1535,694,2023-03-23,10,337.06,GBP
1536,481,2023-03-16,10,706.16,EUR
1537,1000,2023-07-18,8,444.88,USD
1538,813,2023-03-04,1,863.2,USD
1539,658,2023-04-27,5,228.08,RUB
1540,197,2023-08-06,10,933.69,EUR
1541,948,2023-07-27,9,448.33,USD
1542,463,2023-08-06,8,497.66,EUR
1543,913,2023-05-29,2,739.92,USD
1544,618,2023-10-11,8,136.66,USD
1545,316,2023-08-02,3,393.25,GBP
1546,393,2023-11-09,10,377.47,GBP
1547,181,2023-05-22,5,702.25,GBP
1548,451,2023-12-25,5,582.14,GBP
1549,177,2023-05-09,3,212.68,USD
1550,621,2023-12-24,4,339.95,RUB
1551,327,2023-04-17,9,490.04,RUB
1552,871,2024-01-11,1,341.42,GBP
1553,719,2023-08-04,1,101.84,USD
1554,782,2023-08-27,7,233.71,GBP
1555,455,2023-04-09,4,12.66,RUB
1556,501,2023-06-17,9,311.84,USD
1557,161,2023-10-15,6,937.84,EUR
1558,190,2023-04-21,6,186.92,GBP
1559,536,2024-01-06,10,255.49,USD
1560,954,2023-06-02,5,93.47,USD
1561,165,2023-11-24,1,336.63,GBP
1562,714,2023-02-08,5,204.53,EUR
1563,298,2023-10-01,9,13.2,EUR
1564,523,2024-01-01,5,751.04,USD
1565,354,2023-10-09,1,466.14,RUB
1566,660,2023-06-30,4,15.07,GBP
1567,909,2023-10-10,3,684.13,USD
1568,11,2023-11-19,1,889.93,RUB
1569,940,2023-05-02,5,14.75,RUB
1570,665,2024-02-14,9,476.93,RUB
1571,29,2023-08-19,4,962.77,EUR
1572,532,2023-10-24,8,475.72,RUB
1573,890,2024-02-02,4,986.46,GBP
1574,164,2023-08-16,1,955.75,EUR
1575,608,2023-06-05,9,69.89,GBP
1576,945,2023-01-23,6,509.5,EUR
1577,126,2024-02-17,6,533.69,USD
1578,219,2023-01-29,9,833.22,RUB
1579,892,2023-11-07,4,72.69,USD
1580,254,2023-03-11,6,581.01,USD
1581,217,2023-03-28,1,820.97,USD
1582,318,2023-01-30,5,968.35,GBP
1583,179,2023-03-26,5,181.96,EUR
1584,86,2023-05-19,9,450.66,USD
1585,660,2023-12-28,3,945.02,USD
1586,178,2023-11-09,8,763.58,USD
1587,170,2023-11-18,2,876.46,RUB
1588,917,2023-02-13,2,650.94,USD
1589,615,2023-02-11,7,283.22,RUB
1590,162,2024-02-16,5,674.72,GBP
1591,621,2023-02-14,3,878.54,EUR
1592,382,2023-09-14,7,980.18,RUB
1593,206,2023-08-18,4,670.11,RUB
1594,167,2023-08-07,8,684.0,GBP
1595,454,2023-06-28,1,99.02,USD
1596,96,2023-11-18,5,369.24,RUB
1597,568,2023-03-01,6,990.86,USD
1598,584,2023-05-06,3,824.35,RUB
1599,253,2023-09-21,8,799.04,GBP
1600,493,2023-01-31,1,620.97,GBP
1601,413,2023-08-30,7,62.83,EUR
1602,42,2023-04-15,7,694.12,GBP
1603,697,2024-02-23,6,488.14,EUR
1604,422,2023-09-27,3,994.13,RUB
1605,100,2023-10-02,4,316.84,RUB
1606,659,2023-10-06,7,570.9,EUR
1607,384,2023-07-10,1,804.96,RUB
1608,251,2023-08-01,2,727.19,USD
1609,127,2023-12-02,3,843.5,GBP
1610,657,2023-05-04,8,906.32,EUR
1611,25,2023-05-19,1,112.81,RUB
1612,145,2023-10-18,7,710.05,RUB
1613,830,2023-10-21,3,581.73,RUB
1614,360,2023-09-02,3,742.81,USD
1615,647,2023-05-23,9,432.59,EUR
1616,513,2023-11-05,3,149.02,RUB
1617,457,2024-02-05,3,928.06,RUB
1618,16,2023-06-15,1,734.93,EUR
1619,757,2023-03-30,1,218.13,GBP
1620,311,2023-06-05,3,66.22,USD
1621,217,2024-01-25,8,910.89,RUB
1622,511,2023-12-14,1,551.4,RUB
1623,489,2023-12-09,6,429.38,RUB
1624,379,2023-05-29,7,236.04,USD
1625,239,2023-06-13,4,93.67,GBP
1626,343,2023-08-17,1,605.17,RUB
1627,996,2023-03-30,6,760.82,USD
1628,240,2023-08-07,5,451.72,EUR
1629,906,2023-03-27,3,434.68,USD
1630,709,2023-01-30,2,421.56,RUB
1631,447,2023-08-31,1,149.35,USD
1632,226,2023-02-16,7,661.14,EUR
1633,615,2023-08-27,9,100.74,RUB
1634,91,2023-03-19,2,416.46,USD
1635,781,2023-08-26,4,782.05,RUB
1636,249,2023-12-10,4,34.58,RUB
1637,414,2023-01-31,10,122.81,RUB
1638,701,2023-07-15,6,871.91,EUR
1639,551,2023-08-17,7,636.35,USD
1640,984,2023-07-08,9,995.73,GBP
1641,699,2023-09-15,5,500.19,USD
1642,930,2023-09-13,7,154.44,GBP
1643,222,2023-08-07,7,163.78,GBP
1644,653,2023-11-26,1,175.82,GBP
1645,281,2023-07-11,5,289.55,EUR
1646,700,2023-01-12,2,188.81,GBP
1647,604,2023-07-04,8,860.05,RUB
1648,520,2023-12-06,4,813.95,GBP
1649,720,2023-11-24,3,341.43,EUR
1650,625,2023-09-11,3,296.94,GBP
1651,83,2023-11-03,3,905.9,USD
1652,508,2023-02-18,10,495.1,USD
1653,649,2023-03-04,3,841.78,EUR
1654,348,2023-10-16,5,425.4,EUR
1655,318,2023-09-07,10,875.33,GBP
1656,298,2023-12-26,10,745.12,EUR
1657,363,2023-12-26,2,694.96,RUB
1658,843,2023-02-09,5,144.44,EUR
1659,816,2024-01-23,3,182.16,RUB
1660,675,2023-01-08,5,228.78,USD
1661,604,2023-12-31,3,391.68,GBP
1662,840,2023-03-20,4,929.98,USD
1663,775,2023-02-16,5,25.63,RUB
1664,959,2023-01-27,2,309.73,GBP
1665,576,2023-03-20,7,391.41,USD
1666,406,2023-05-15,10,751.33,RUB
1667,210,2023-12-14,5,163.61,USD
1668,624,2023-06-02,1,422.55,RUB
1669,607,2023-05-30,2,919.86,RUB
1670,935,2023-10-17,10,948.57,RUB
1671,678,2023-11-28,2,161.9,USD
1672,523,2023-04-01,3,496.87,GBP
1673,199,2023-06-05,3,84.69,RUB
1674,517,2024-01-28,8,119.79,EUR
1675,854,2024-01-20,8,525.12,EUR
1676,108,2023-08-18,1,971.42,RUB
1677,120,2023-06-18,8,674.26,RUB
1678,113,2023-01-09,7,446.75,USD
1679,280,2023-02-15,10,792.15,USD
1680,595,2023-05-23,3,368.61,USD
1681,460,2023-07-09,2,795.98,USD
1682,215,2023-03-04,6,809.46,GBP
1683,534,2023-04-05,8,988.96,EUR
1684,423,2023-04-15,9,364.77,EUR
1685,941,2023-07-26,8,822.35,EUR
1686,364,2023-04-02,7,463.23,GBP
1687,36,2024-01-19,1,23.07,RUB
1688,320,2023-07-31,8,359.26,EUR
1689,793,2023-05-09,8,892.97,USD
1690,626,2023-10-25,8,55.67,RUB
1691,140,2023-07-06,9,727.69,USD
1692,372,2024-02-05,2,411.37,USD
1693,243,2023-07-05,3,125.78,GBP
1694,633,2024-01-20,7,846.6,EUR
1695,416,2023-01-17,9,760.69,GBP
1696,463,2023-06-12,3,465.15,GBP
1697,595,2023-02-19,4,272.43,GBP
1698,669,2023-08-19,6,573.44,RUB
1699,443,2023-12-13,2,765.87,RUB
1700,740,2023-08-09,10,137.4,RUB
1701,212,2023-11-18,8,203.75,EUR
1702,911,2023-03-13,3,991.48,RUB
1703,660,2023-05-18,3,565.81,RUB
1704,377,2023-07-03,10,970.01,GBP
1705,452,2023-07-10,2,457.12,USD
1706,121,2023-11-11,5,413.89,GBP
1707,617,2023-03-06,5,330.11,EUR
1708,889,2024-01-21,10,522.61,EUR
1709,507,2023-01-28,4,993.4,GBP
1710,434,2023-10-31,1,786.03,USD
1711,602,2023-11-28,2,194.8,GBP
1712,997,2023-05-06,5,923.02,EUR
1713,721,2023-04-12,10,105.22,USD
1714,232,2023-12-05,4,495.14,USD
1715,955,2024-01-10,8,989.12,RUB
1716,822,2023-08-20,7,217.93,EUR
1717,688,2023-01-04,8,809.96,GBP
1718,279,2023-10-26,9,104.71,USD
1719,331,2023-12-30,1,741.69,GBP
1720,777,2023-11-08,9,906.75,GBP
1721,987,2024-01-09,10,10.64,EUR
1722,925,2023-09-18,9,474.65,USD
1723,992,2024-01-07,3,797.79,GBP
1724,261,2023-07-07,1,277.01,RUB
1725,406,2023-06-15,4,840.16,EUR
1726,269,2023-12-28,9,675.46,EUR
1727,140,2023-03-12,2,628.35,EUR
1728,81,2023-12-06,10,915.03,RUB
1729,29,2024-01-23,2,494.54,GBP
1730,882,2023-02-16,1,368.41,USD
1731,800,2023-06-11,1,500.32,GBP
1732,272,2023-02-21,9,897.58,GBP
1733,176,2023-06-11,4,87.87,RUB
1734,303,2023-11-03,4,867.81,GBP
1735,668,2023-07-19,4,532.91,USD
1736,397,2023-07-28,10,146.59,GBP
1737,614,2023-08-01,4,92.72,RUB
1738,707,2024-01-26,5,951.73,RUB
1739,927,2023-08-04,8,243.8,GBP
1740,926,2023-03-30,7,768.23,EUR
1741,553,2023-10-03,9,574.47,EUR
1742,108,2023-07-21,4,316.25,USD
1743,416,2023-03-01,9,674.09,RUB
1744,888,2023-07-26,10,54.26,USD
1745,597,2023-02-06,7,295.12,USD
1746,194,2023-11-13,6,636.07,GBP
1747,994,2023-01-23,6,799.82,GBP
1748,243,2023-12-05,7,257.59,GBP
1749,472,2023-08-08,3,600.56,USD
1750,385,2023-09-24,1,273.0,RUB
1751,823,2023-09-16,3,847.02,GBP
1752,696,2023-02-03,7,556.02,RUB
1753,981,2024-01-27,4,753.18,USD
1754,887,2024-01-15,7,518.73,USD
1755,373,2023-05-15,6,656.25,USD
1756,910,2023-02-09,1,109.57,GBP
1757,668,2023-07-08,3,986.57,GBP
1758,829,2023-07-16,10,415.09,RUB
1759,788,2023-11-04,5,662.25,USD
1760,859,2023-07-10,9,798.8,EUR
1761,660,2023-12-24,9,435.69,USD
1762,684,2023-09-06,8,35.14,USD
1763,676,2023-10-06,4,913.57,RUB
1764,649,2023-06-07,8,162.17,GBP
1765,441,2023-03-26,9,796.15,RUB
1766,204,2023-02-19,10,210.72,RUB
1767,495,2023-01-31,10,971.8,USD
1768,801,2023-04-02,6,670.71,USD
1769,492,2023-09-07,3,362.71,EUR
1770,189,2023-09-08,10,874.49,GBP
1771,796,2024-01-23,2,933.84,GBP
1772,620,2023-04-16,5,699.24,RUB
1773,933,2023-10-27,5,331.9,EUR
1774,842,2023-05-25,9,717.57,GBP
1775,901,2023-10-28,6,170.38,EUR
1776,40,2023-05-24,1,266.63,USD
1777,968,2024-01-25,10,398.0,GBP
1778,551,2023-01-13,8,300.83,RUB
1779,63,2024-01-05,6,840.75,EUR
1780,912,2024-02-11,6,296.55,RUB
1781,733,2023-01-16,6,529.83,EUR
1782,51,2023-07-18,1,474.69,GBP
1783,920,2023-05-09,10,151.38,EUR
1784,817,2023-12-05,7,799.67,USD
1785,243,2023-08-02,4,266.99,RUB
1786,230,2023-01-16,5,502.13,RUB
1787,182,2023-04-13,3,856.43,EUR
1788,553,2023-10-04,7,446.51,EUR
1789,184,2023-02-22,4,356.35,USD
1790,55,2024-02-09,4,843.29,RUB
1791,923,2023-09-11,9,577.25,USD
1792,273,2023-12-31,4,401.5,GBP
1793,994,2023-02-11,5,19.49,EUR
1794,124,2023-09-20,4,284.31,EUR
1795,738,2023-09-14,5,884.07,USD
1796,100,2023-09-17,3,90.34,GBP
1797,461,2024-01-30,7,771.24,RUB
1798,605,2023-02-03,4,560.35,GBP
1799,447,2023-05-05,6,296.91,USD
1800,750,2023-07-20,6,364.69,RUB
1801,837,2024-02-27,2,419.45,RUB
1802,926,2024-02-11,5,869.37,RUB
1803,328,2023-02-11,2,963.56,GBP
1804,177,2024-01-30,2,779.96,USD
1805,175,2024-02-27,5,826.88,GBP
1806,749,2023-01-10,4,454.2,EUR
1807,291,2023-06-07,10,89.28,RUB
1808,772,2023-09-06,7,192.28,GBP
1809,639,2023-05-04,2,690.9,RUB
1810,299,2023-11-03,2,888.22,RUB
1811,627,2023-07-06,9,766.64,GBP
1812,618,2023-08-06,1,700.6,RUB
1813,947,2023-04-19,5,448.24,RUB
1814,53,2023-07-14,1,317.89,EUR
1815,278,2023-08-25,4,388.72,EUR
1816,398,2023-09-11,6,251.66,EUR
1817,99,2023-05-20,7,426.4,EUR
1818,459,2023-02-02,6,699.47,RUB
1819,407,2023-09-04,5,975.46,GBP
1820,74,2023-06-20,10,854.14,EUR
1821,351,2023-10-31,7,465.35,EUR
1822,898,2023-06-10,5,485.63,EUR
1823,860,2023-06-14,4,462.27,EUR
1824,477,2023-02-21,1,278.64,GBP
1825,38,2023-07-31,9,404.45,GBP
1826,349,2023-12-20,3,825.97,USD
1827,965,2024-02-12,3,66.35,EUR
1828,270,2023-08-22,3,636.69,RUB
1829,316,2023-09-04,7,873.11,GBP
1830,57,2023-07-19,3,510.35,EUR
1831,930,2023-04-15,6,775.36,GBP
1832,879,2023-02-26,3,221.94,EUR
1833,561,2023-09-21,5,252.55,USD
1834,71,2023-01-10,10,536.73,EUR
1835,110,2023-10-05,1,773.73,GBP
1836,271,2023-01-04,6,143.31,USD
1837,725,2023-01-25,8,16.44,USD
1838,790,2023-12-15,3,969.66,RUB
1839,393,2023-04-14,9,63.59,EUR
1840,292,2023-01-25,1,75.53,GBP
1841,389,2023-08-31,1,665.39,USD
1842,785,2024-02-28,5,853.37,USD
1843,211,2023-04-16,2,807.35,RUB
1844,548,2023-06-29,2,260.07,USD
1845,970,2024-02-29,5,490.63,USD
1846,598,2023-01-15,3,401.12,RUB
1847,915,2023-02-03,9,805.54,GBP
1848,158,2023-11-05,3,146.31,USD
1849,195,2023-08-18,3,410.12,GBP
1850,878,2023-07-04,8,448.02,EUR
1851,751,2023-01-28,4,496.63,GBP
1852,150,2024-01-14,1,387.01,EUR
1853,510,2023-12-09,6,125.96,EUR
1854,979,2023-08-09,3,954.11,EUR
1855,633,2024-01-19,5,427.93,RUB
1856,459,2023-03-24,8,627.43,RUB
1857,877,2023-02-26,5,962.17,GBP
1858,605,2023-03-19,10,768.08,EUR
1859,205,2023-01-27,10,876.86,RUB
1860,417,2023-10-18,8,844.61,USD
1861,325,2023-01-09,3,441.07,RUB
1862,182,2023-07-11,1,534.48,EUR
1863,899,2024-02-28,2,903.33,USD
1864,323,2023-06-03,10,83.83,RUB
1865,268,2023-05-03,5,225.88,RUB
1866,731,2024-01-19,4,671.25,USD
1867,43,2023-07-29,1,559.13,GBP
1868,667,2023-09-19,1,888.07,EUR
1869,447,2024-01-17,2,840.99,RUB
1870,635,2023-04-05,6,431.14,RUB
1871,838,2023-02-23,1,953.18,GBP
1872,200,2023-01-27,2,580.56,GBP
1873,543,2023-08-19,1,336.02,RUB
1874,307,2023-03-31,9,768.5,USD
1875,923,2023-01-02,1,22.66,GBP
1876,317,2023-01-04,6,184.99,GBP
1877,519,2023-10-21,10,271.13,EUR
1878,225,2023-02-07,6,671.15,USD
1879,50,2024-01-28,6,808.14,EUR
1880,710,2023-11-08,3,496.07,USD
1881,98,2023-03-25,5,998.7,GBP
1882,742,2024-01-18,2,14.92,RUB
1883,58,2023-12-25,2,519.69,EUR
1884,164,2023-01-20,1,879.19,EUR
1885,951,2023-09-15,2,468.75,RUB
1886,296,2023-12-10,2,612.89,EUR
1887,756,2023-09-16,8,285.55,EUR
1888,329,2023-09-10,8,208.79,EUR
1889,618,2023-02-25,7,610.25,GBP
1890,314,2023-01-10,4,334.31,USD
1891,979,2023-09-01,10,194.87,GBP
1892,923,2023-01-23,3,71.18,USD
1893,187,2023-01-03,10,843.59,EUR
1894,827,2023-07-03,8,550.8,EUR
1895,479,2023-09-07,6,839.68,RUB
1896,81,2023-02-04,5,336.32,USD
1897,757,2023-09-20,1,762.32,USD
1898,35,2023-05-24,3,979.5,EUR
1899,46,2023-01-04,1,544.05,USD
1900,739,2023-01-17,6,921.12,RUB
1901,724,2023-10-02,2,146.51,GBP
1902,442,2023-05-28,4,989.53,EUR
1903,9,2023-04-13,4,28.32,GBP
1904,998,2023-12-13,4,308.42,USD
1905,971,2023-11-28,9,748.37,GBP
1906,83,2023-01-09,2,183.26,RUB
1907,793,2023-07-05,8,971.45,RUB
1908,243,2023-04-11,2,95.03,USD
1909,412,2023-10-08,2,271.48,EUR
1910,540,2023-10-06,4,140.99,GBP
1911,506,2023-01-21,7,87.99,GBP
1912,196,2023-02-26,6,433.04,GBP
1913,665,2023-11-21,6,451.71,EUR
1914,92,2023-10-07,9,566.06,EUR
1915,442,2023-05-03,6,599.58,GBP
1916,163,2023-05-08,10,484.03,EUR
1917,826,2024-01-29,6,596.26,EUR
1918,882,2023-05-12,10,527.16,GBP
1919,678,2023-03-26,4,108.48,GBP
1920,679,2023-10-05,10,856.73,USD
1921,570,2023-12-17,6,58.7,USD
1922,408,2023-01-04,9,970.43,EUR
1923,459,2023-05-15,1,883.68,EUR
1924,672,2024-01-04,3,461.43,RUB
1925,223,2023-01-25,6,927.73,USD
1926,550,2023-02-26,9,453.17,USD
1927,875,2023-10-30,8,55.38,USD
1928,112,2023-09-04,8,517.07,EUR
1929,772,2023-08-08,9,381.5,EUR
1930,757,2023-02-25,5,305.42,GBP
1931,761,2023-05-03,8,718.18,RUB
1932,102,2023-05-09,10,860.64,RUB
1933,124,2023-06-22,1,657.94,RUB
1934,294,2024-02-26,10,703.97,EUR
1935,649,2023-11-18,9,551.22,USD
1936,415,2023-02-03,5,97.59,EUR
1937,68,2023-12-25,5,191.35,EUR
1938,264,2023-07-31,10,719.3,GBP
1939,495,2023-12-31,7,88.9,USD
1940,380,2023-02-10,1,256.68,RUB
1941,776,2024-01-19,8,204.2,EUR
1942,889,2023-08-23,8,276.12,RUB
1943,618,2023-03-15,8,331.83,USD
1944,748,2024-02-25,10,752.29,USD
1945,689,2023-05-23,1,334.83,USD
1946,688,2023-12-29,5,26.23,RUB
1947,380,2024-01-24,5,664.34,GBP
1948,449,2023-02-14,9,799.47,EUR
1949,338,2023-02-14,3,17.2,GBP
1950,64,2023-11-20,2,700.6,RUB
1951,132,2023-12-16,3,791.18,USD
1952,19,2023-02-07,7,831.44,GBP
1953,116,2023-06-06,7,668.49,USD
1954,435,2024-01-29,9,899.45,RUB
1955,308,2023-05-19,8,886.35,GBP
1956,543,2024-02-17,3,767.21,GBP
1957,520,2024-01-03,5,398.3,GBP
1958,594,2023-09-09,3,401.56,EUR
1959,861,2023-11-20,8,58.11,USD
1960,330,2023-01-09,5,237.41,USD
1961,918,2023-11-25,9,919.61,GBP
1962,676,2023-09-24,7,430.3,GBP
1963,649,2024-01-30,2,858.05,RUB
1964,302,2023-06-24,6,751.13,RUB
1965,171,2024-02-16,2,242.9,USD
1966,463,2023-04-09,5,291.27,EUR
1967,752,2023-12-01,10,736.27,GBP
1968,953,2023-09-14,3,598.87,RUB
1969,242,2024-02-14,7,911.55,RUB
1970,860,2024-02-13,5,581.71,EUR
1971,1000,2024-01-21,8,684.61,GBP
